f_n_words,f_oov,f_rare,f_mlogf,f_rep,f_mwlen,f_short,id,scenario,true_delta,conf_proxy,est_wer,wer
9.0,0.0,0.0,4.841406704572057,0.0,3.6666666666666665,0.0,1160,weather,0.0,0.01018266919875277,0.21459099958403235,0.0
9.0,0.0,0.0,5.047260990457937,0.0,3.888888888888889,0.0,1176,music,-1.0,0.20791457378782496,0.148155194930631,0.0
3.0,0.0,0.0,4.031581452697519,0.0,6.0,0.0,1180,news,0.0,0.004393303683949079,0.21513405542587935,0.5
11.0,0.2727272727272727,0.2727272727272727,4.474910193985389,0.0,4.090909090909091,0.0,1191,datetime,-1.0,0.11299147402346432,0.26182791473465505,0.0
5.0,0.0,0.2,5.077243081135114,0.0,4.0,0.0,1202,datetime,0.0,0.22886034793359178,0.1571048369832137,0.0
6.0,0.16666666666666666,0.16666666666666666,3.212915419581165,0.0,3.0,0.0,1205,alarm,0.0,0.006096843893313664,0.4440196194372705,0.2
6.0,0.16666666666666666,0.16666666666666666,4.435530151524449,0.0,4.666666666666667,0.0,1217,iot,0.0,0.00036701884920298244,0.210879842860713,0.16666666666666666
2.0,0.5,0.5,1.7328679513998633,0.0,3.5,0.0,1238,play,-1.0,0.03236192153889683,0.6563138670052793,2.0
10.0,0.0,0.1,4.763273497011598,0.0,3.3,0.0,1247,takeaway,0.0,0.00576776327788775,0.21959126014940064,0.25
9.0,0.0,0.1111111111111111,5.958751740634159,0.0,3.6666666666666665,0.0,1249,weather,0.0,0.0042888690528217754,0.08573654836156222,0.0
6.0,0.0,0.0,6.4370838966123065,0.0,3.0,0.0,1252,datetime,1.0,0.32712351853542043,0.1576730850115832,0.4
6.0,0.0,0.16666666666666666,5.034084940190444,0.0,4.666666666666667,0.0,1256,general,0.0,0.015616548734937674,0.12495434658255551,0.0
7.0,0.0,0.0,6.237632322086761,0.0,4.285714285714286,0.0,1264,alarm,0.0,0.04362182161047301,0.07445947274574043,0.0
10.0,0.1,0.2,4.714869091113247,0.0,3.3,0.0,1266,datetime,0.0,0.08911736824401795,0.26036791487645494,0.18181818181818182
3.0,0.0,0.0,5.9166243234468565,0.0,3.6666666666666665,0.0,1276,iot,0.0,0.008515817523750413,0.1260168494083735,0.25
6.0,0.16666666666666666,0.3333333333333333,3.940935985715367,0.0,5.166666666666667,0.0,1294,news,2.0,0.6707402643671005,0.2030843470829555,0.42857142857142855
1.0,0.0,0.0,2.1972245773362196,0.0,4.0,1.0,1300,audio,0.0,0.5301229373725743,0.22736993260375687,0.0
9.0,0.0,0.2222222222222222,5.282271015740469,0.0,4.111111111111111,0.0,1301,news,0.0,0.10392559620127328,0.10595918501455145,0.0
5.0,0.0,0.0,3.9149945106874044,0.0,5.8,0.0,1308,weather,0.0,0.03506415195622181,0.16430154167543562,0.0
10.0,0.0,0.2,5.32857332252454,0.0,3.0,0.0,1318,play,0.0,0.022502696061572403,0.17697430364455066,0.4444444444444444
10.0,0.1,0.1,5.618075990527393,0.0,3.9,0.0,1336,music,0.0,0.3545797227280407,0.18157080340785692,0.2222222222222222
7.0,0.0,0.0,5.047194538014133,0.0,3.857142857142857,0.0,1351,weather,0.0,0.0020378663885796122,0.16721723640014383,0.0
5.0,0.0,0.0,4.7574979179289105,0.0,5.0,0.0,1352,audio,0.0,0.0003914105701399162,0.10855058310414165,0.16666666666666666
10.0,0.0,0.1,5.416667794903608,0.0,4.3,0.0,1360,iot,0.0,0.013057020906253491,0.10314373663256697,0.1
8.0,0.125,0.25,4.300118176053989,0.0,3.5,0.0,1371,news,0.0,0.42493951194978596,0.30560977771133857,0.3
3.0,0.0,0.0,5.3207597949373175,0.0,2.6666666666666665,0.0,1372,general,1.0,0.19623626281827722,0.5028856165178567,0.75
6.0,0.0,0.0,5.526834254408624,0.0,3.6666666666666665,0.0,1374,audio,0.0,0.005756761814000533,0.1259934040945766,0.0
9.0,0.1111111111111111,0.1111111111111111,5.591675617252298,0.0,4.111111111111111,0.0,1377,iot,0.0,0.0013927167258582784,0.19319086866612395,0.1111111111111111
5.0,0.0,0.0,4.331574359430762,0.0,4.8,0.0,1379,takeaway,0.0,0.0017517291585931183,0.16731978167471423,0.0
4.0,0.25,0.5,2.641595422481263,0.0,4.75,0.0,1400,weather,0.0,0.023047391765772196,0.44830844123835895,0.0
4.0,0.25,0.5,2.641595422481263,0.0,6.25,0.0,1401,weather,0.0,0.10227204401176193,0.388474747982652,0.0
11.0,0.09090909090909091,0.18181818181818182,5.539237612028139,0.0,4.363636363636363,0.0,1404,weather,0.0,0.026862182439163385,0.10555189267321169,0.16666666666666666
7.0,0.14285714285714285,0.14285714285714285,5.08703639626944,0.0,3.857142857142857,0.0,1413,iot,0.0,0.06413723389725279,0.2194664893529056,0.14285714285714285
4.0,0.0,0.0,6.566471498460953,0.0,3.75,0.0,1423,news,0.0,0.14237053539694666,0.11095180034086308,0.25
8.0,0.0,0.125,5.128152002254744,0.0,3.875,0.0,1425,news,0.0,0.5198620850445768,0.18261229320103334,0.0
7.0,0.0,0.0,5.348939542256399,0.0,4.0,0.0,1427,iot,0.0,4.7088630529490416e-05,0.10416552725217383,0.3333333333333333
4.0,0.0,0.0,3.9799264214963257,0.0,4.75,0.0,1428,iot,0.0,0.05412963299544038,0.13043064585826697,0.2
11.0,0.0,0.0,4.602798511516926,0.0,4.2727272727272725,0.0,1440,play,0.0,0.04751548401137329,0.2206934993323451,0.0
7.0,0.14285714285714285,0.2857142857142857,4.928521780831741,0.0,3.2857142857142856,0.0,1449,datetime,0.0,0.5070071336203307,0.2585407850102468,0.5
5.0,0.0,0.0,6.327521967445205,0.0,5.0,0.0,1452,alarm,0.0,0.007431089330337981,0.06112352188670512,0.0
3.0,0.0,0.0,6.25146572895326,0.0,3.0,0.0,1454,alarm,1.0,0.2368431616675768,0.1604626526434764,0.75
6.0,0.16666666666666666,0.16666666666666666,5.064563401343844,0.0,3.0,0.0,1458,weather,0.0,0.08642769651229176,0.23942169737019525,0.0
2.0,0.5,0.5,2.0554369320866557,0.0,5.5,0.0,1467,play,0.0,0.32392291032471254,0.49365407672823564,1.0
5.0,0.0,0.0,5.225796798929197,0.0,4.8,0.0,1474,news,0.0,0.005716932194122171,0.1129754229208316,0.0
5.0,0.0,0.2,5.370003355898783,0.0,2.8,0.0,1483,alarm,3.0,0.668942917479999,0.3469155049520664,0.8
6.0,0.3333333333333333,0.3333333333333333,4.123634367365959,0.0,4.166666666666667,0.0,1489,play,0.0,0.0020599367439654293,0.35557972439929536,0.3333333333333333
8.0,0.0,0.125,4.493678610324562,0.0,4.25,0.0,1509,audio,1.0,0.10963113416247405,0.20461348387777906,0.0
9.0,0.0,0.0,4.7923754755219825,0.0,3.4444444444444446,0.0,1510,audio,1.0,0.4042466583546489,0.21327954409358535,0.0
9.0,0.3333333333333333,0.3333333333333333,3.274211480428955,0.0,4.222222222222222,0.0,1511,iot,1.0,0.6357415258943194,0.31330702938616856,1.2857142857142858
4.0,0.0,0.0,5.328631814471342,0.0,6.75,0.0,1513,weather,0.0,0.00602278288405278,0.15260036395047616,0.0
7.0,0.14285714285714285,0.14285714285714285,4.411002550390032,0.0,4.857142857142857,0.0,1516,takeaway,0.0,0.011809155176035091,0.20557719254742965,0.0
7.0,0.0,0.0,6.0740882550769735,0.0,3.5714285714285716,0.0,1527,music,0.0,0.016202018434542942,0.07588950638216888,0.0
7.0,0.0,0.0,5.3933425945978835,0.0,4.142857142857143,0.0,1533,news,0.0,0.0005539570276290595,0.10500890396116772,0.0
7.0,0.0,0.14285714285714285,5.753821741717658,0.0,4.142857142857143,0.0,1537,datetime,0.0,0.019031345959038326,0.0917076727616503,0.0
15.0,0.06666666666666667,0.13333333333333333,5.142697207116219,0.0,3.8,0.0,1542,weather,0.0,0.001843514590986306,0.18560930593262084,0.125
5.0,0.2,0.4,4.069028437052827,0.0,5.0,0.0,1546,play,0.0,0.02301231897750977,0.2462192564680731,0.2
8.0,0.0,0.0,6.2079634616073225,0.0,4.625,0.0,1547,weather,0.0,0.028105764565616753,0.06925547743892436,0.0
5.0,0.0,0.0,5.4121502398605,0.0,3.6,0.0,1549,weather,0.0,0.0017633663721797754,0.17465893435907984,0.0
3.0,0.3333333333333333,0.3333333333333333,4.309256946376426,0.0,3.3333333333333335,0.0,1551,iot,0.0,0.0961376065988373,0.3802006080699641,0.3333333333333333
4.0,0.25,0.25,4.926861264785932,0.0,3.75,0.0,1554,iot,0.0,0.00021300863462569986,0.4258393317458439,0.0
4.0,0.0,0.0,5.389573361185446,0.0,5.25,0.0,1575,iot,0.0,0.0016105716244425583,0.09929423176865301,0.0
6.0,0.16666666666666666,0.5,3.709258310008394,0.0,4.833333333333333,0.0,1579,general,1.0,0.42173847791333274,0.14468412753080775,0.2857142857142857
8.0,0.0,0.0,6.42991414770073,0.0,3.625,0.0,1581,datetime,0.0,0.07247824281476367,0.07304774473398024,0.25
8.0,0.0,0.0,5.625713561641605,0.0,3.625,0.0,1589,weather,0.0,0.002602799307028114,0.12192918794611073,0.0
5.0,0.0,0.0,5.1584093746107404,0.0,5.6,0.0,1593,news,0.0,0.06287374076580521,0.09141908146814262,0.0
7.0,0.0,0.0,5.9255617053648555,0.0,3.7142857142857144,0.0,1594,news,0.0,0.0011145824927943915,0.07251272327701609,0.14285714285714285
7.0,0.0,0.0,5.3572579587582565,0.0,4.142857142857143,0.0,1607,datetime,0.0,0.004226217895404227,0.10554048432990551,0.14285714285714285
10.0,0.0,0.1,4.475463643775116,0.0,3.7,0.0,1617,news,0.0,0.2388496845363981,0.21292953827537398,0.0
4.0,0.0,0.25,5.427977061898393,0.0,5.0,0.0,1622,music,0.0,0.03422450038369096,0.19978602073025045,0.0
7.0,0.0,0.0,5.9896311842113,0.0,4.428571428571429,0.0,1630,audio,0.0,0.03846774103256223,0.06386995911275986,0.0
7.0,0.0,0.0,5.766267378655324,0.0,3.4285714285714284,0.0,1635,alarm,0.0,0.0012398332459779837,0.09488103686611152,0.0
8.0,0.125,0.125,5.873984565530253,0.0,4.25,0.0,1636,news,0.0,0.000454724743720325,0.1632538942641771,0.0
5.0,0.0,0.0,6.016125964286983,0.0,4.6,0.0,1639,audio,0.0,0.0008546760203257397,0.07649590129575633,0.0
4.0,0.25,0.25,4.362061638396255,0.0,3.25,0.0,1640,audio,-1.0,0.31053921591363953,0.36272973992863405,0.25
7.0,0.0,0.0,5.5591524676505655,0.0,4.285714285714286,0.0,1646,alarm,0.0,0.03054609364176164,0.10077274564709171,0.0
8.0,0.0,0.0,6.048588413654521,0.0,3.375,0.0,1653,weather,0.0,0.008980627725467816,0.11084611987233035,0.0
6.0,0.0,0.0,3.9707587758888914,0.0,4.333333333333333,0.0,1655,weather,0.0,0.043353641111340546,0.21249434269653888,0.3333333333333333
7.0,0.0,0.0,5.8124134295256145,0.0,3.142857142857143,0.0,1658,alarm,0.0,0.010957082281761621,0.09082423446489542,0.0
9.0,0.0,0.0,4.939659654650552,0.0,3.4444444444444446,0.0,1666,news,0.0,0.0190727337497264,0.2258894601012448,0.0
16.0,0.0,0.0,4.805289227039527,0.0,5.0,0.0,1671,play,0.0,0.06774865314882261,0.07814192799264867,0.058823529411764705
7.0,0.14285714285714285,0.14285714285714285,4.55374635961172,0.0,3.2857142857142856,0.0,1675,alarm,0.0,0.005492033931202345,0.3054898844678599,0.16666666666666666
6.0,0.0,0.0,5.918291417016479,0.0,4.833333333333333,0.0,1677,music,0.0,0.17883423526644548,0.07019579739660897,0.0
10.0,0.0,0.0,4.539312793580113,0.0,4.2,0.0,1683,weather,0.0,0.003424939412389194,0.2206934993323451,0.1111111111111111
10.0,0.0,0.0,4.539312793580114,0.0,4.2,0.0,1684,weather,0.0,0.0033244961398983808,0.2206934993323451,0.1111111111111111
6.0,0.16666666666666666,0.16666666666666666,4.548027702294196,0.0,4.166666666666667,0.0,1692,play,-1.0,0.11175700292084245,0.23616879236470287,0.3333333333333333
13.0,0.15384615384615385,0.15384615384615385,3.9682663331599834,0.0,4.0,0.0,1703,iot,-1.0,0.29552826669567855,0.16910613258000634,0.6363636363636364
6.0,0.0,0.0,5.47546715764334,0.0,4.0,0.0,1710,music,0.0,0.1743786450474405,0.10142119379610377,0.0
4.0,0.25,0.25,3.398286987908284,0.0,3.75,0.0,1715,audio,0.0,0.003559351917480136,0.37821825204135795,0.4
7.0,0.14285714285714285,0.14285714285714285,4.340517239582686,0.0,4.285714285714286,0.0,1719,alarm,0.0,0.0019067311145364307,0.2379418119104685,0.25
7.0,0.0,0.14285714285714285,5.407233034710148,0.0,5.0,0.0,1722,weather,0.0,0.026631920977775114,0.077216125355054,0.0
13.0,0.0,0.07692307692307693,5.707277119551609,0.0,4.153846153846154,0.0,1741,music,0.0,0.011029300300940625,0.07072351526194025,0.14285714285714285
4.0,0.0,0.0,5.819011490182426,0.0,3.5,0.0,1744,music,1.0,0.41736355482412946,0.10865964741737691,0.0
4.0,0.0,0.0,6.50752355769244,0.0,3.5,0.0,1745,music,0.0,0.012875220820935174,0.09124376630288772,0.0
4.0,0.0,0.0,5.620736247897741,0.0,4.0,0.0,1750,iot,0.0,0.0002898541220279771,0.1549055561210022,0.0
3.0,0.0,0.0,5.502290623682921,0.0,5.666666666666667,0.0,1756,iot,0.0,0.0009189867898503623,0.07869927893347693,0.0
6.0,0.0,0.0,5.359097992584901,0.0,4.333333333333333,0.0,1759,news,0.0,0.019533264934153416,0.11065960371143253,0.0
5.0,0.2,0.2,5.1194901160361095,0.0,4.0,0.0,1760,news,0.0,0.012797458941308681,0.23062488731135727,0.75
4.0,0.0,0.0,6.3198997728303725,0.0,3.75,0.0,1774,alarm,0.0,0.006790795505885461,0.09951569836306831,0.0
2.0,0.0,0.0,5.837760195790075,0.0,4.0,0.0,1777,play,0.0,0.0524773459873592,0.18818661247097254,0.0
4.0,0.0,0.0,5.967651073760873,0.0,4.5,0.0,1778,iot,0.0,0.0008113571556415122,0.10006111292574227,0.0
5.0,0.2,0.2,4.839216285775173,0.0,4.0,0.0,1784,iot,0.0,0.5092431240691264,0.2201833136825384,0.0
5.0,0.4,0.4,3.6122500012599668,0.0,5.8,0.0,1786,iot,1.0,0.26901618431919694,0.36192599713285345,0.6
7.0,0.0,0.2857142857142857,3.8220329352313693,0.0,4.428571428571429,0.0,1794,news,-1.0,0.2392427941045181,0.19059340285500417,0.3333333333333333
1.0,0.0,0.0,6.317164686747284,0.0,5.0,1.0,1796,datetime,2.0,0.5903866708383766,0.41143523653325687,0.5
9.0,0.1111111111111111,0.3333333333333333,4.209802465925367,0.0,4.777777777777778,0.0,1803,news,-1.0,0.5937781655107826,0.19087925193192895,0.0
3.0,0.0,0.0,5.517089768984445,0.0,5.333333333333333,0.0,1804,iot,0.0,0.05338642818573491,0.09381170320239071,0.0
2.0,0.0,0.0,4.107503216380787,0.0,4.5,0.0,1807,music,0.0,0.051602160547943754,0.22200356945959696,0.0
1.0,0.0,0.0,2.4849066497880004,0.0,5.0,1.0,1808,music,0.0,0.7016447931883171,0.24869727752864837,0.0
6.0,0.0,0.0,6.005389457638816,0.0,4.333333333333333,0.0,1811,play,0.0,0.0004986957012135251,0.07396117697797007,0.2
6.0,0.16666666666666666,0.16666666666666666,4.445443967838201,0.0,5.666666666666667,0.0,1812,iot,0.0,0.006445889500179769,0.21561105730684504,0.0
7.0,0.0,0.14285714285714285,4.672336957672685,0.0,3.5714285714285716,0.0,1830,takeaway,0.0,0.028243766315978025,0.23070538191798134,0.14285714285714285
6.0,0.0,0.0,4.646409482281354,0.0,4.166666666666667,0.0,1831,takeaway,0.0,0.006989602920981386,0.20535220487326958,0.0
3.0,0.3333333333333333,0.6666666666666666,2.6877926074556755,0.0,6.0,0.0,1832,play,1.0,0.12740120586726467,0.38525134639785413,0.6666666666666666
6.0,0.16666666666666666,0.3333333333333333,4.533737620036427,0.0,4.5,0.0,1833,play,0.0,0.45230975758922265,0.25286464056328123,0.0
6.0,0.0,0.0,5.682592586274311,0.0,3.3333333333333335,0.0,1862,alarm,0.0,0.002036112496912157,0.14696840897134206,0.0
3.0,0.0,0.0,4.771503241350421,0.0,5.333333333333333,0.0,1866,weather,0.0,0.025072875822784946,0.12275483358681667,0.0
5.0,0.0,0.0,6.274338620991989,0.0,3.6,0.0,1870,datetime,0.0,0.014164771838233725,0.11505608186049336,0.25
5.0,0.0,0.0,5.137936731948697,0.0,4.4,0.0,1872,music,0.0,0.30798739450129264,0.12341580830943753,0.0
5.0,0.0,0.0,5.545927067713369,0.0,4.0,0.0,1874,music,0.0,0.24841389475999132,0.13884827246579856,0.0
4.0,0.0,0.25,4.420043656132812,0.0,4.75,0.0,1904,news,1.0,0.7163336951895002,0.18852804458851902,0.25
5.0,0.2,0.2,4.584433162004613,0.0,2.6,0.0,1913,alarm,0.0,0.05960070965623354,0.3800751136041747,0.3333333333333333
4.0,0.0,0.0,5.238485258518926,0.0,4.75,0.0,1924,iot,0.0,0.0017501980933732897,0.22343457495832508,0.0
9.0,0.0,0.0,5.0878992818925095,0.0,4.222222222222222,0.0,1933,weather,0.0,0.001932202419637541,0.11002903539287033,0.1111111111111111
4.0,0.0,0.0,5.803681747740663,0.0,4.0,0.0,1940,play,0.0,0.010225581544181739,0.12069267375347051,0.0
2.0,0.0,0.0,5.671329476628393,0.0,3.5,0.0,1941,iot,-1.0,0.06741414302553606,0.18548720335865035,0.3333333333333333
6.0,0.0,0.0,5.222963305783476,0.0,4.166666666666667,0.0,1960,iot,0.0,0.002832572935980382,0.11397814641013891,0.0
11.0,0.18181818181818182,0.2727272727272727,4.595744013795536,0.0,4.2727272727272725,0.0,1962,play,0.0,0.36124624167075914,0.2126418629002904,0.2
7.0,0.2857142857142857,0.2857142857142857,3.9650656342092025,0.0,2.142857142857143,0.0,1982,alarm,0.0,0.0004632153569081865,0.40338882157131206,0.3333333333333333
6.0,0.0,0.0,6.357241618333007,0.0,3.6666666666666665,0.0,1993,iot,0.0,0.0017862569366162706,0.06706564410252291,0.16666666666666666
5.0,0.0,0.2,5.268739871995626,0.0,3.6,0.0,1994,play,0.0,0.11045237940211439,0.16809146147861698,0.0
3.0,0.6666666666666666,0.6666666666666666,2.7742123656513136,0.0,4.0,0.0,1995,play,2.0,0.7337602795632151,0.5531977574291511,0.6666666666666666
3.0,0.3333333333333333,0.3333333333333333,4.529610253832937,0.0,4.0,0.0,2007,play,0.0,0.013725205573029031,0.3975812302353133,0.3333333333333333
4.0,0.0,0.0,4.908428613501804,0.0,5.0,0.0,2016,iot,0.0,0.0017550068707560262,0.168954970191155,0.0
3.0,0.0,0.0,5.200495109345181,0.0,4.333333333333333,0.0,2026,iot,0.0,0.006361099960122685,0.17771309025783144,0.0
6.0,0.0,0.0,6.027262722959893,0.0,4.333333333333333,0.0,2030,music,0.0,0.004111571924040103,0.07396117697797007,0.0
5.0,0.2,0.2,4.881264382813226,0.0,3.6,0.0,2035,takeaway,3.0,0.5648271298148577,0.2703107879926643,0.2
7.0,0.0,0.0,4.93362716696996,0.0,4.0,0.0,2056,music,0.0,0.4136911651852898,0.14825392808984564,0.125
7.0,0.0,0.0,6.146233242582641,0.0,4.285714285714286,0.0,2057,music,-1.0,0.32200795244054503,0.07445947274574043,0.2857142857142857
7.0,0.0,0.0,5.916858768504533,0.0,3.4285714285714284,0.0,2062,play,0.0,0.023967216079925246,0.09488103686611152,0.0
4.0,0.0,0.0,5.470937092829827,0.0,3.5,0.0,2075,iot,0.0,0.013571596093604144,0.1665480425964015,0.0
3.0,0.0,0.0,5.318346074518465,0.0,4.333333333333333,0.0,2082,iot,0.0,0.0038650496137805357,0.17129883340434177,0.0
11.0,0.0,0.2727272727272727,4.07229540444807,0.0,4.363636363636363,0.0,2085,play,0.0,0.02936844812553585,0.1600221406031684,0.16666666666666666
7.0,0.0,0.0,5.613422502113143,0.0,4.142857142857143,0.0,2093,music,0.0,0.3468870293900014,0.09873193472536951,0.0
7.0,0.0,0.0,6.203042729203136,0.0,4.142857142857143,0.0,2094,music,0.0,0.1791989079909112,0.07445947274574043,0.0
8.0,0.0,0.0,5.527566045437814,0.0,4.0,0.0,2098,news,-1.0,0.06786589532201559,0.09898641529519336,0.0
4.0,0.25,0.5,3.5021996077434006,0.0,5.0,0.0,2108,play,-1.0,0.01817785504471814,0.3217589676383306,0.0
7.0,0.0,0.0,6.453773416698198,0.0,3.857142857142857,0.0,2113,recommendation,-1.0,0.11974820365638794,0.08756527777683312,0.2222222222222222
5.0,0.2,0.2,3.4559467071239403,0.0,5.0,0.0,2128,iot,0.0,0.00278442092733866,0.23397958306456548,0.2857142857142857
3.0,0.0,0.0,5.561280394994519,0.0,2.6666666666666665,0.0,2134,alarm,0.0,0.4415240885065673,0.4736726320457274,0.0
11.0,0.09090909090909091,0.18181818181818182,4.965852528463008,0.0,4.2727272727272725,0.0,2146,datetime,-1.0,0.0890435460346034,0.15395642799809234,0.0
11.0,0.0,0.0,6.4804466479756995,0.0,3.090909090909091,0.0,2156,datetime,0.0,0.01458913530835515,0.09914812416238018,0.0
5.0,0.0,0.0,4.699349177966597,0.0,3.6,0.0,2160,iot,0.0,0.46386420012562624,0.23259809396362102,0.0
5.0,0.0,0.0,5.044925104915789,0.0,4.4,0.0,2163,takeaway,0.0,0.013338239671447094,0.11461992192599764,0.0
4.0,0.0,0.0,4.552877433239132,0.0,3.0,0.0,2164,takeaway,0.0,0.6420367399984577,0.2504194483351812,0.0
5.0,0.2,0.2,4.230822654191508,0.0,3.6,0.0,2165,takeaway,2.0,0.6202045441796502,0.34591852002627665,0.5
9.0,0.1111111111111111,0.1111111111111111,5.591726339696082,0.0,3.6666666666666665,0.0,2166,alarm,0.0,0.05270761391959422,0.2137996080292292,0.2
7.0,0.0,0.0,5.3680899873692365,0.0,2.7142857142857144,0.0,2167,alarm,1.0,0.7954717880607884,0.5304908670854829,0.0
4.0,0.0,0.0,6.0870943072607275,0.0,3.5,0.0,2168,alarm,0.0,0.003154288480008427,0.10865964741737691,0.0
7.0,0.0,0.0,4.83800295848802,0.0,4.142857142857143,0.0,2174,music,0.0,0.08990090412260143,0.13411219357544465,0.14285714285714285
8.0,0.0,0.125,5.128802470288679,0.0,5.25,0.0,2178,weather,0.0,0.0064235195819492,0.10305178806288398,0.2222222222222222
9.0,0.2222222222222222,0.2222222222222222,4.441566070784745,0.0,3.7777777777777777,0.0,2198,datetime,0.0,0.1475891621376989,0.3153655494833812,0.5333333333333333
2.0,0.0,0.0,3.321894866573836,0.0,6.0,0.0,2201,news,0.0,0.0009932752791714794,0.16118722353025336,0.0
3.0,0.0,0.3333333333333333,2.9423426895030507,0.0,5.666666666666667,0.0,2203,news,0.0,0.004947560357299596,0.154376168162715,0.3333333333333333
4.0,0.0,0.25,4.394134874054279,0.0,4.5,0.0,2205,audio,0.0,0.014103133575838034,0.18852804458851902,0.0
4.0,0.0,0.0,3.708607519430784,0.0,3.25,0.0,2206,audio,-1.0,0.06951708064064943,0.21079838765272543,0.5
2.0,0.5,0.5,1.151292546497023,0.0,7.0,0.0,2207,audio,0.0,0.002777457199353961,0.6244346517961865,0.0
1.0,1.0,1.0,0.0,0.0,4.0,1.0,2208,general,0.0,0.443608798967408,0.2212835920259602,1.0
3.0,0.0,0.0,5.141583350238164,0.0,4.666666666666667,0.0,2220,weather,0.0,0.021997057189465763,0.13762005879211237,0.0
5.0,0.4,0.4,2.2233087951190216,0.0,4.8,0.0,2225,play,1.0,0.2675426801554832,0.38379743500094915,0.6
4.0,0.0,0.0,4.919651892759151,0.0,4.75,0.0,2230,iot,0.0,0.000526631821503587,0.17348424510136423,0.0
7.0,0.0,0.14285714285714285,5.473870736007365,0.0,3.2857142857142856,0.0,2234,iot,0.0,0.009710891692743084,0.14606611582527732,0.14285714285714285
4.0,0.0,0.0,5.288958658750485,0.0,6.5,0.0,2237,news,0.0,0.0012844476837531316,0.09887086194102478,0.3333333333333333
5.0,0.2,0.2,4.366139434252252,0.0,5.2,0.0,2255,takeaway,0.0,0.0008639130562756447,0.2398208058818218,0.7142857142857143
6.0,0.0,0.16666666666666666,5.719214192506329,0.0,3.3333333333333335,0.0,2258,weather,0.0,0.010053993372351688,0.22683736901242313,0.0
5.0,0.0,0.0,5.568894479055347,0.0,3.4,0.0,2263,iot,0.0,0.06654837137274028,0.18774633498738894,0.2
5.0,0.0,0.2,4.027619538704516,0.0,4.6,0.0,2264,iot,0.0,0.01194733773207246,0.24905597817003855,0.0
13.0,0.0,0.15384615384615385,5.192407703436075,0.0,3.8461538461538463,0.0,2265,weather,0.0,0.10836375407070087,0.1810972571242051,0.0
7.0,0.2857142857142857,0.2857142857142857,3.8522729675874925,0.0,5.857142857142857,0.0,2271,play,0.0,0.006856050579264972,0.21998560962855185,0.14285714285714285
9.0,0.0,0.0,5.889458415885688,0.0,3.5555555555555554,0.0,2283,iot,0.0,0.000947718150178356,0.07273067486064466,0.3
7.0,0.14285714285714285,0.14285714285714285,4.393755006457904,0.0,2.4285714285714284,0.0,2288,iot,1.0,0.29878328268058707,0.44585975326908256,0.8
9.0,0.1111111111111111,0.2222222222222222,4.399744585657347,0.0,3.7777777777777777,0.0,2296,news,1.0,0.6977890079200326,0.2721090805639238,0.0
